id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
66165384a1392,23,2,high,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont1,"[3, 2, 1]",
66165384a1392,6,1,high,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont2,"[1, 2, 3]",
66165384a1392,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
66165384a1392,15,6,medium,OH,Dann,dann,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
6616532268a2c,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
6616532268a2c,21,2,high,EW,Eben heute,heute ,eben,eben,unexpected,cont1,"[2, 1, 3]",
6616532268a2c,25,5,medium,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
6616532268a2c,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
6616532268a2c,4,1,high,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont3,"[2, 1, 3]",
6616532268a2c,8,5,medium,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont1,"[1, 3, 2]",
6616532268a2c,33,5,medium,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,cont3,"[1, 2, 3]",
6616532268a2c,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
6616532268a2c,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
6616532268a2c,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
6616532268a2c,6,6,medium,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont1,"[3, 1, 2]",
6616532268a2c,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
6616532268a2c,29,2,high,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont2,"[3, 2, 1]",
6616532268a2c,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
6616532268a2c,32,6,medium,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont1,"[2, 3, 1]",
6616532268a2c,11,3,high,OH,Dann,dann,ohne,ohne ,unexpected,cont1,"[2, 3, 1]",
6616532268a2c,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
6616532268a2c,28,3,high,OH,Er ,er,ohne,ohne,unexpected and unfair,cont2,"[2, 3, 1]",
6616532268a2c,16,4,medium,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,cont2,"[1, 2, 3]",
6616532268a2c,13,1,high,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont3,"[3, 2, 1]",
6616532268a2c,14,6,medium,OH,An diesem Tag,an diesem Tag,ohne,ohne ,unexpected,cont1,"[1, 3, 2]",
6616532268a2c,15,5,medium,EW,Genau dann,dann,genau,genau,unexpected,cont2,"[3, 2, 1]",
6616532268a2c,12,2,high,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
6616532268a2c,1,4,medium,RA,Nur Peter,Peter,nur,nur,unexpected,cont3,"[1, 2, 3]",
6616532268a2c,2,3,high,OH,Heute,heute,ohne,ohne,unexpected,cont2,"[3, 2, 1]",
6616532268a2c,17,4,medium,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont3,"[3, 2, 1]",
6616532268a2c,3,2,high,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont1,"[2, 1, 3]",
6616532268a2c,23,1,high,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont1,"[2, 3, 1]",
6616532268a2c,18,3,high,OH,Christian ,Christian,ohne,ohne,unexpected,cont2,"[1, 2, 3]",
6616532268a2c,9,4,medium,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unexpected,cont3,"[3, 2, 1]",
6616532268a2c,24,6,medium,OH,Robert,Robert,ohne,ohne,unexpected,cont3,"[2, 3, 1]",
6616532268a2c,30,1,high,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,cont2,"[2, 1, 3]",
661651e40ead2,12,6,medium,OH,Lisa,Lisa,ohne,ohne,unexpected,cont3,"[1, 2, 3]",
661651e40ead2,33,3,high,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont3,"[3, 2, 1]",
661651e40ead2,17,2,high,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 1, 3]",
661651e40ead2,8,3,high,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont2,"[1, 3, 2]",
661651e40ead2,23,5,medium,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont3,"[2, 3, 1]",
661651e40ead2,9,2,high,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unfair,cont2,"[3, 2, 1]",
661651e40ead2,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
661651e40ead2,14,4,medium,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont3,"[3, 1, 2]",
661651e40ead2,29,6,medium,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont3,"[2, 1, 3]",
661651e40ead2,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
661651e40ead2,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
661651e40ead2,32,4,medium,RA,Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,cont3,"[2, 1, 3]",
661651e40ead2,24,4,medium,RA,Auch Robert,Robert,auch,auch,unexpected,cont3,"[2, 3, 1]",
661651e40ead2,13,5,medium,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont1,"[2, 3, 1]",
661651e40ead2,18,1,high,RA,Nur Christian,Christian,nur,nur,unexpected,cont2,"[2, 3, 1]",
661651e40ead2,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,,"[2, 1, 3]",{'jQuery1111011438924202030731': 61}
661651e40ead2,30,5,medium,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont1,"[2, 3, 1]",
661651e40ead2,21,6,medium,OH,Heute,heute ,ohne,ohne ,unexpected,cont2,"[3, 1, 2]",
661651e40ead2,15,3,high,OH,Dann,dann,ohne,ohne,unexpected,cont1,"[3, 1, 2]",{'jQuery1111011438924202030731': 61}
661651e40ead2,6,4,medium,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont3,"[2, 3, 1]",
661651e40ead2,4,5,medium,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont1,"[1, 2, 3]",
661651e40ead2,28,1,high,RA,Sogar er ,er,sogar,sogar,unexpected and unfair,,"[1, 3, 2]",{'jQuery1111011438924202030731': 61}
661651e40ead2,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,,"[1, 2, 3]",{'jQuery1111011438924202030731': 61}
661651e40ead2,2,1,high,RA,Auch heute,heute,auch,auch,unexpected,cont2,"[2, 1, 3]",
661651e40ead2,3,6,medium,OH,Tims Volvo ,Tims Volvo,ohne,ohne,unexpected  and unfair,cont3,"[3, 2, 1]",
661651e40ead2,11,1,high,RA,Erst dann,dann,erst,erst,unexpected,cont1,"[1, 3, 2]",
661651e40ead2,1,2,high,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
661651e40ead2,25,3,high,OH,Simon,Simon,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
661651e40ead2,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
661651e40ead2,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont3,"[2, 1, 3]",
661651e40ead2,16,2,high,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont1,"[2, 3, 1]",
661651e40ead2,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
