id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
69a6aea02b4e2,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont1,"[3, 1, 2]",
69a6aea02b4e2,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont1,"[3, 2, 1]",
69a6aea02b4e2,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 2, 3]",
69a6aea02b4e2,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
69a6aea02b4e2,32,5,medium,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[3, 1, 2]",
69a6aea02b4e2,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,,"[3, 2, 1]",{'jQuery111107871522902494008': 61}
69a6aea02b4e2,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6aea02b4e2,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont1,"[2, 1, 3]",
69a6aea02b4e2,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6aea02b4e2,12,1,high,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont2,"[3, 1, 2]",
69a6aea02b4e2,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
69a6aea02b4e2,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont1,"[1, 2, 3]",
69a6aea02b4e2,11,2,high,EW,Gerade dann,dann,gerade,gerade,unexpected,cont2,"[2, 3, 1]",
69a6aea02b4e2,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
69a6aea02b4e2,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[3, 2, 1]",
69a6aea02b4e2,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont2,"[2, 1, 3]",
69a6aea02b4e2,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,,"[1, 3, 2]",{'jQuery111107871522902494008': 61}
69a6aea02b4e2,15,4,medium,RA,Auch dann,dann,auch,auch,unexpected,cont2,"[3, 1, 2]",
69a6aea02b4e2,33,4,medium,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont3,"[2, 3, 1]",
69a6aea02b4e2,9,3,high,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unfair,cont3,"[2, 1, 3]",
69a6aea02b4e2,18,2,high,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
69a6af65dfe97,12,3,high,OH,Lisa,Lisa,ohne,ohne,unexpected,cont3,"[1, 2, 3]",
69a6af65dfe97,30,2,high,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont3,"[1, 3, 2]",
69a6af65dfe97,16,5,medium,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont3,"[1, 3, 2]",
69a6af65dfe97,8,6,medium,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont2,"[1, 3, 2]",
69a6af65dfe97,25,6,medium,OH,Simon,Simon,ohne,ohne,unexpected,,"[2, 3, 1]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6af65dfe97,4,2,high,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont1,"[3, 1, 2]",
69a6af65dfe97,28,4,medium,RA,Sogar er ,er,sogar,sogar,unexpected,,"[3, 1, 2]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,1,5,medium,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 3, 1]",
69a6af65dfe97,6,1,high,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont1,"[1, 2, 3]",
69a6af65dfe97,21,3,high,OH,Heute,heute ,ohne,ohne ,unexpected,cont1,"[2, 3, 1]",
69a6af65dfe97,14,1,high,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont2,"[1, 2, 3]",
69a6af65dfe97,9,5,medium,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6af65dfe97,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[3, 2, 1]",
69a6af65dfe97,2,4,medium,RA,Auch heute,heute,auch,auch,unexpected,cont2,"[2, 1, 3]",
69a6af65dfe97,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6af65dfe97,33,6,medium,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont2,"[1, 2, 3]",
69a6af65dfe97,17,5,medium,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 1, 3]",
69a6af65dfe97,13,2,high,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont2,"[2, 1, 3]",
69a6af65dfe97,15,6,medium,OH,Dann,dann,ohne,ohne,unexpected,,"[3, 1, 2]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,3,3,high,OH,Tims Volvo,Tims Volvo,ohne,ohne,unexpected  and unfair,cont3,"[2, 1, 3]",
69a6af65dfe97,23,2,high,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont1,"[2, 3, 1]",
69a6af65dfe97,18,4,medium,RA,Nur Christian,Christian,nur,nur,unexpected,cont3,"[2, 1, 3]",
69a6af65dfe97,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6af65dfe97,32,1,high,RA,Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,cont3,"[1, 2, 3]",
69a6af65dfe97,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,,"[2, 3, 1]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,24,1,high,RA,Auch Robert,Robert,auch,auch,unexpected,cont2,"[2, 3, 1]",
69a6af65dfe97,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
69a6af65dfe97,11,4,medium,RA,Erst dann,dann,erst,erst,unexpected,,"[1, 2, 3]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,,"[2, 1, 3]",{'jQuery111101249312542533575': 61}
69a6af65dfe97,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
69a6af65dfe97,29,3,high,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont1,"[1, 2, 3]",
69a6aecc10e70,25,2,high,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6aecc10e70,24,3,high,OH,Robert,Robert,ohne,ohne,unexpected,cont2,"[3, 1, 2]",
69a6aecc10e70,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6aecc10e70,6,3,high,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont3,"[1, 2, 3]",
69a6aecc10e70,17,1,high,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont1,"[1, 3, 2]",
69a6aecc10e70,30,4,medium,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,cont2,"[1, 2, 3]",
69a6aecc10e70,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6aecc10e70,12,5,medium,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
69a6aecc10e70,15,2,high,EW,Genau dann,dann,genau,genau,unexpected,cont2,"[1, 2, 3]",
69a6aecc10e70,32,3,high,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont1,"[2, 3, 1]",
69a6aecc10e70,29,5,medium,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont3,"[3, 1, 2]",
69a6aecc10e70,3,5,medium,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont2,"[1, 2, 3]",
69a6aecc10e70,4,4,medium,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont2,"[2, 3, 1]",
69a6aecc10e70,9,1,high,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unfair,,"[2, 1, 3]",{'jQuery111107786240370298135': 61}
69a6aecc10e70,18,6,medium,OH,Christian ,Christian,ohne,ohne ,unexpected,cont3,"[3, 2, 1]",
69a6aecc10e70,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6aecc10e70,28,6,medium,OH,Er ,er,ohne,ohne ,unexpected,cont2,"[3, 1, 2]",
69a6aecc10e70,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
69a6aecc10e70,11,6,medium,OH,Dann,dann,ohne,ohne ,unexpected,cont1,"[3, 1, 2]",
69a6aecc10e70,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
69a6aecc10e70,13,4,medium,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,,"[3, 1, 2]",{'jQuery111107786240370298135': 61}
69a6aecc10e70,2,6,medium,OH,Heute,heute,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
69a6aecc10e70,8,2,high,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6aecc10e70,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6aecc10e70,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6aecc10e70,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6aecc10e70,23,4,medium,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont2,"[2, 1, 3]",
69a6aecc10e70,33,2,high,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,cont1,"[1, 3, 2]",
69a6aecc10e70,1,1,high,RA,Nur Peter,Peter,nur,nur,unexpected,cont1,"[1, 2, 3]",
69a6aecc10e70,14,3,high,OH,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
69a6aecc10e70,21,5,medium,EW,Eben heute,heute ,eben,eben,unexpected,cont3,"[1, 3, 2]",
69a6aecc10e70,16,1,high,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,,"[3, 1, 2]",{'jQuery111107786240370298135': 61}
69a6db3e0a81a,23,2,high,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont1,"[2, 3, 1]",
69a6db3e0a81a,15,6,medium,OH,Dann,dann,ohne,ohne,unexpected,cont2,"[3, 2, 1]",
69a6db3e0a81a,4,2,high,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont1,"[2, 1, 3]",
69a6db3e0a81a,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6db3e0a81a,2,4,medium,RA,Auch heute,heute,auch,auch,unexpected,cont2,"[2, 1, 3]",
69a6db3e0a81a,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6db3e0a81a,6,1,high,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont1,"[2, 3, 1]",
69a6db3e0a81a,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6db3e0a81a,25,6,medium,OH,Simon,Simon,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
69a6db3e0a81a,28,4,medium,RA,Sogar er ,er,sogar,sogar,unexpected,cont3,"[3, 1, 2]",
69a6db3e0a81a,30,2,high,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont1,"[2, 3, 1]",
69a6db3e0a81a,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
69a6db3e0a81a,3,3,high,OH,Tims Volvo,Tims Volvo,ohne,ohne,unexpected  and unfair,cont2,"[2, 3, 1]",
69a6db3e0a81a,32,1,high,RA,Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,cont1,"[1, 2, 3]",
69a6db3e0a81a,12,3,high,OH,Lisa,Lisa,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
69a6db3e0a81a,24,1,high,RA,Auch Robert,Robert,auch,auch,unexpected,cont1,"[1, 3, 2]",
69a6db3e0a81a,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6db3e0a81a,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
69a6db3e0a81a,33,6,medium,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
69a6db3e0a81a,9,5,medium,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
69a6db3e0a81a,17,5,medium,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 1, 3]",
69a6db3e0a81a,1,5,medium,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6db3e0a81a,29,3,high,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont1,"[1, 2, 3]",
69a6db3e0a81a,11,4,medium,RA,Erst dann,dann,erst,erst,unexpected,cont3,"[3, 2, 1]",
69a6db3e0a81a,8,6,medium,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont3,"[3, 2, 1]",
69a6db3e0a81a,16,5,medium,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont2,"[1, 2, 3]",
69a6db3e0a81a,13,2,high,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont1,"[2, 1, 3]",
69a6db3e0a81a,21,3,high,OH,Heute,heute ,ohne,ohne ,unexpected,cont3,"[3, 1, 2]",
69a6db3e0a81a,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[3, 2, 1]",
69a6db3e0a81a,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
69a6db3e0a81a,18,4,medium,RA,Nur Christian,Christian,nur,nur,unexpected,cont2,"[3, 1, 2]",
69a6db3e0a81a,14,1,high,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont2,"[3, 1, 2]",
69a6db4f83c65,21,6,medium,OH,Heute,heute ,ohne,ohne ,unexpected,cont2,"[2, 3, 1]",
69a6db4f83c65,8,3,high,OH,Moritz ,Moritz,ohne,ohne ,unexpected,cont2,"[2, 3, 1]",
69a6db4f83c65,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6db4f83c65,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6db4f83c65,14,4,medium,RA,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,cont2,"[3, 1, 2]",
69a6db4f83c65,2,1,high,RA,Auch heute,heute,auch,auch,unexpected,cont2,"[2, 1, 3]",
69a6db4f83c65,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6db4f83c65,25,3,high,OH,Simon,Simon,ohne,ohne,unexpected,cont1,"[3, 1, 2]",
69a6db4f83c65,6,4,medium,RA,Auch Nadja,Nadja,auch,auch,unexpected,cont2,"[2, 3, 1]",
69a6db4f83c65,18,1,high,RA,Nur Christian,Christian,nur,nur,unexpected,cont3,"[2, 1, 3]",
69a6db4f83c65,11,1,high,RA,Erst dann,dann,erst,erst,unexpected,cont1,"[3, 1, 2]",
69a6db4f83c65,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6db4f83c65,17,2,high,EW,Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6db4f83c65,4,5,medium,EW,Gerade Chefarzt Neugebauer,Chefarzt Neugebauer,gerade,gerade,unexpected,cont2,"[3, 2, 1]",
69a6db4f83c65,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6db4f83c65,32,4,medium,RA,Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,cont3,"[2, 3, 1]",
69a6db4f83c65,1,2,high,EW,Ausgerechnet Peter,Peter,ausgerechnet,ausgerechnet,unexpected,cont3,"[2, 1, 3]",
69a6db4f83c65,13,5,medium,EW,Gerade Jonas,Jonas ,gerade,gerade,unexpected,cont3,"[3, 2, 1]",
69a6db4f83c65,23,5,medium,EW,Gerade jetzt,jetzt,gerade,gerade,unfair,cont1,"[2, 1, 3]",
69a6db4f83c65,33,3,high,OH,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,cont1,"[2, 1, 3]",
